DatasetName,MSE,hL,hActFunc,oActFunc,errorFunc,l2Penalty,num_epochs_pre,num_epochs_post,miniBatch_size,learning_rate
USPS,1.3343333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,50,128,0.01
USPS,0.637,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,50,256,0.0001
USPS,0.8533333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,50,256,0.0005
USPS,0.7603333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,50,256,0.001
USPS,1.117,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,50,256,0.005
USPS,28.139666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,50,256,0.01
USPS,1.0713333333333332,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,50,512,0.0001
USPS,0.6736666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,50,512,0.0005
USPS,0.5836666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,50,512,0.001
USPS,1.362,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,50,512,0.005
USPS,13.479,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,50,512,0.01
USPS,0.767,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,100,64,0.0001
USPS,0.926,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,100,64,0.0005
USPS,0.48333333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,100,64,0.001
USPS,0.8443333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,100,64,0.005
USPS,21.156333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,100,64,0.01
USPS,0.9073333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,100,128,0.0001
USPS,0.48,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,100,128,0.0005
USPS,0.4116666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,100,128,0.001
USPS,1.238,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,100,128,0.005
USPS,10.098666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,100,128,0.01
USPS,0.772,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,100,256,0.0001
USPS,0.35633333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,100,256,0.0005
USPS,0.4766666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,100,256,0.001
USPS,0.5873333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,100,256,0.005
USPS,2.1826666666666665,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,100,256,0.01
USPS,0.5796666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,100,512,0.0001
USPS,0.799,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,100,512,0.0005
USPS,0.6293333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,100,512,0.001
USPS,1.3023333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,100,512,0.005
USPS,1.2876666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,100,512,0.01
USPS,0.9363333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,200,64,0.0001
USPS,0.75,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,200,64,0.0005
USPS,0.5376666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,200,64,0.001
USPS,0.779,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,200,64,0.005
USPS,17.644666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,200,64,0.01
USPS,0.64,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,200,128,0.0001
USPS,0.699,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,200,128,0.0005
USPS,0.8926666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,200,128,0.001
USPS,0.894,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,200,128,0.005
USPS,1.6293333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,200,128,0.01
USPS,0.7853333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,200,256,0.0001
USPS,0.611,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,200,256,0.0005
USPS,0.68,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,200,256,0.001
USPS,0.9736666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,200,256,0.005
USPS,2.511,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,200,256,0.01
USPS,0.6263333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,200,512,0.0001
USPS,0.5256666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,200,512,0.0005
USPS,0.92,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,200,512,0.001
USPS,0.7106666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,200,512,0.005
USPS,2.886,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,50,200,512,0.01
USPS,0.6496666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,50,64,0.0001
USPS,0.4676666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,50,64,0.0005
USPS,0.503,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,50,64,0.001
USPS,1.3523333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,50,64,0.005
USPS,13.077,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,50,64,0.01
USPS,0.6296666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,50,128,0.0001
USPS,0.745,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,50,128,0.0005
USPS,0.468,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,50,128,0.001
USPS,0.641,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,50,128,0.005
USPS,14.204666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,50,128,0.01
USPS,0.7893333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,50,256,0.0001
USPS,0.9243333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,50,256,0.0005
USPS,1.0206666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,50,256,0.001
USPS,1.9166666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,50,256,0.005
USPS,10.457333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,50,256,0.01
USPS,0.9223333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,50,512,0.0001
USPS,0.5706666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,50,512,0.0005
USPS,0.8566666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,50,512,0.001
USPS,1.0833333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,50,512,0.005
USPS,28.77,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,50,512,0.01
USPS,0.945,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,100,64,0.0001
USPS,0.9973333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,100,64,0.0005
USPS,0.7693333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,100,64,0.001
USPS,0.887,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,100,64,0.005
USPS,15.985,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,100,64,0.01
USPS,1.0423333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,100,128,0.0001
USPS,0.8883333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,100,128,0.0005
USPS,0.49133333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,100,128,0.001
USPS,1.452,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,100,128,0.005
USPS,2.3516666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,100,128,0.01
USPS,0.563,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,100,256,0.0001
USPS,0.44666666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,100,256,0.0005
USPS,0.509,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,100,256,0.001
USPS,0.9446666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,100,256,0.005
USPS,1.536,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,100,256,0.01
USPS,0.9083333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,100,512,0.0001
USPS,0.8043333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,100,512,0.0005
USPS,0.791,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,100,512,0.001
USPS,0.85,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,100,512,0.005
USPS,10.539333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,100,512,0.01
USPS,0.8163333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,200,64,0.0001
USPS,0.506,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,200,64,0.0005
USPS,1.1953333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,200,64,0.001
USPS,0.91,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,200,64,0.005
USPS,1.596,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,200,64,0.01
USPS,0.5406666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,200,128,0.0001
USPS,0.6196666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,200,128,0.0005
USPS,0.5676666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,200,128,0.001
USPS,1.158,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,200,128,0.005
USPS,28.435333333333332,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,200,128,0.01
USPS,0.7093333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,200,256,0.0001
USPS,0.631,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,200,256,0.0005
USPS,0.5126666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,200,256,0.001
USPS,0.8383333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,200,256,0.005
USPS,1.0366666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,200,256,0.01
USPS,0.8006666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,200,512,0.0001
USPS,0.663,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,200,512,0.0005
USPS,0.7613333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,200,512,0.001
USPS,11.141,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,200,512,0.005
USPS,1.938,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,MSE,2e-05,100,200,512,0.01
