DatasetName,MSE,hL,hActFunc,oActFunc,errorFunc,l2Penalty,num_epochs_pre,num_epochs_post,miniBatch_size,learning_rate
USPS,28.272333333333332,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,50,64,0.0001
USPS,28.218666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,50,64,0.0005
USPS,28.679,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,50,64,0.001
USPS,28.077666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,50,64,0.005
USPS,28.827333333333332,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,50,64,0.01
USPS,28.085333333333335,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,50,128,0.0001
USPS,28.496,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,50,128,0.0005
USPS,28.627333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,50,128,0.001
USPS,28.435333333333332,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,50,128,0.005
USPS,28.813666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,50,128,0.01
USPS,28.771,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,50,256,0.0001
USPS,28.459333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,50,256,0.0005
USPS,29.207666666666668,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,50,256,0.001
USPS,29.06833333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,50,256,0.005
USPS,28.141,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,50,256,0.01
USPS,28.69333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,50,512,0.0001
USPS,28.847666666666665,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,50,512,0.0005
USPS,29.26,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,50,512,0.001
USPS,28.187666666666665,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,50,512,0.005
USPS,28.382,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,50,512,0.01
USPS,28.303333333333335,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,100,64,0.0001
USPS,28.727,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,100,64,0.0005
USPS,28.302666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,100,64,0.001
USPS,28.246666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,100,64,0.005
USPS,29.074333333333332,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,100,64,0.01
USPS,28.649333333333335,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,100,128,0.0001
USPS,28.654333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,100,128,0.0005
USPS,28.918666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,100,128,0.001
USPS,28.502,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,100,128,0.005
USPS,27.864333333333335,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,100,128,0.01
USPS,28.509,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,100,256,0.0001
USPS,29.137,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,100,256,0.0005
USPS,28.606333333333332,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,100,256,0.001
USPS,29.453666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,100,256,0.005
USPS,28.599666666666668,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,100,256,0.01
USPS,28.017666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,100,512,0.0001
USPS,27.97,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,100,512,0.0005
USPS,28.908333333333335,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,100,512,0.001
USPS,27.897666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,100,512,0.005
USPS,28.55666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,100,512,0.01
USPS,28.149333333333335,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,200,64,0.0001
USPS,29.175666666666668,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,200,64,0.0005
USPS,28.441,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,200,64,0.001
USPS,28.455666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,200,64,0.005
USPS,28.176666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,200,64,0.01
USPS,28.643,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,200,128,0.0001
USPS,28.471333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,200,128,0.0005
USPS,28.708,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,200,128,0.001
USPS,28.323666666666668,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,200,128,0.005
USPS,28.379,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,200,128,0.01
USPS,28.93,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,200,256,0.0001
USPS,28.737666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,200,256,0.0005
USPS,27.484666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,200,256,0.001
USPS,28.969666666666665,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,200,256,0.005
USPS,28.186333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,200,256,0.01
USPS,28.286,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,200,512,0.0001
USPS,27.976,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,200,512,0.0005
USPS,28.397333333333332,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,200,512,0.001
USPS,28.295333333333332,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,200,512,0.005
USPS,28.544,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,50,200,512,0.01
USPS,28.63,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,50,64,0.0001
USPS,28.083,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,50,64,0.0005
USPS,28.640333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,50,64,0.001
USPS,28.463333333333335,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,50,64,0.005
USPS,28.496,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,50,64,0.01
USPS,27.979,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,50,128,0.0001
USPS,28.836,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,50,128,0.0005
USPS,28.986,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,50,128,0.001
USPS,27.908,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,50,128,0.005
USPS,28.265,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,50,128,0.01
USPS,28.423333333333332,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,50,256,0.0001
USPS,28.271,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,50,256,0.0005
USPS,28.550666666666668,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,50,256,0.001
USPS,28.544,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,50,256,0.005
USPS,28.441333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,50,256,0.01
USPS,28.709333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,50,512,0.0001
USPS,29.26033333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,50,512,0.0005
USPS,28.370666666666665,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,50,512,0.001
USPS,28.314,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,50,512,0.005
USPS,28.77,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,50,512,0.01
USPS,28.362,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,100,64,0.0001
USPS,28.769666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,100,64,0.0005
USPS,28.204,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,100,64,0.001
USPS,28.684666666666665,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,100,64,0.005
USPS,29.103666666666665,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,100,64,0.01
USPS,28.420666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,100,128,0.0001
USPS,28.219666666666665,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,100,128,0.0005
USPS,29.316666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,100,128,0.001
USPS,28.826333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,100,128,0.005
USPS,29.101,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,100,128,0.01
USPS,27.741333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,100,256,0.0001
USPS,27.669,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,100,256,0.0005
USPS,28.754,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,100,256,0.001
USPS,29.102666666666668,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,100,256,0.005
USPS,28.4,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,100,256,0.01
USPS,28.675333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,100,512,0.0001
USPS,28.307,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,100,512,0.0005
USPS,27.602,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,100,512,0.001
USPS,28.741666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,100,512,0.005
USPS,28.021,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,100,512,0.01
USPS,28.673666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,200,64,0.0001
USPS,28.736,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,200,64,0.0005
USPS,28.618333333333332,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,200,64,0.001
USPS,28.520333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,200,64,0.005
USPS,28.83,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,200,64,0.01
USPS,29.049333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,200,128,0.0001
USPS,28.301,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,200,128,0.0005
USPS,27.840666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,200,128,0.001
USPS,27.398,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,200,128,0.005
USPS,28.435333333333332,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,200,128,0.01
USPS,28.165,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,200,256,0.0001
USPS,29.01033333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,200,256,0.0005
USPS,28.925666666666668,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,200,256,0.001
USPS,28.82,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,200,256,0.005
USPS,28.797333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,200,256,0.01
USPS,27.900666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,200,512,0.0001
USPS,28.444666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,200,512,0.0005
USPS,28.101333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,200,512,0.001
USPS,28.266666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,200,512,0.005
USPS,28.603,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,HINGE,2e-05,100,200,512,0.01
