DatasetName,MSE,hL,hActFunc,oActFunc,errorFunc,l2Penalty,num_epochs_pre,num_epochs_post,miniBatch_size,learning_rate
USPS,0.959,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,200,128,0.005
USPS,2.7636666666666665,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,200,128,0.01
USPS,0.4706666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,200,256,0.0001
USPS,0.4,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,200,256,0.0005
USPS,0.37933333333333336,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,200,256,0.001
USPS,1.5846666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,200,256,0.005
USPS,0.7676666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,200,256,0.01
USPS,0.574,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,200,512,0.0001
USPS,0.48333333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,200,512,0.0005
USPS,0.39066666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,200,512,0.001
USPS,0.476,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,200,512,0.005
USPS,0.7503333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,50,200,512,0.01
USPS,0.6856666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,50,64,0.0001
USPS,0.4683333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,50,64,0.0005
USPS,0.8803333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,50,64,0.001
USPS,2.6523333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,50,64,0.005
USPS,9.420666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,50,64,0.01
USPS,0.7176666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,50,128,0.0001
USPS,0.279,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,50,128,0.0005
USPS,0.43933333333333335,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,50,128,0.001
USPS,1.083,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,50,128,0.005
USPS,3.6126666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,50,128,0.01
USPS,0.8433333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,50,256,0.0001
USPS,0.5126666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,50,256,0.0005
USPS,0.71,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,50,256,0.001
USPS,1.178,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,50,256,0.005
USPS,1.1936666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,50,256,0.01
USPS,0.8386666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,50,512,0.0001
USPS,0.8733333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,50,512,0.0005
USPS,0.7103333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,50,512,0.001
USPS,0.955,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,50,512,0.005
USPS,2.8296666666666668,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,50,512,0.01
USPS,0.773,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,100,64,0.0001
USPS,0.43833333333333335,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,100,64,0.0005
USPS,1.305,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,100,64,0.001
USPS,4.365333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,100,64,0.005
USPS,1.965,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,100,64,0.01
USPS,0.8883333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,100,128,0.0001
USPS,0.456,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,100,128,0.0005
USPS,0.38233333333333336,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,100,128,0.001
USPS,1.647,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,100,128,0.005
USPS,1.571,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,100,128,0.01
USPS,0.8473333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,100,256,0.0001
USPS,0.44266666666666665,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,100,256,0.0005
USPS,0.343,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,100,256,0.001
USPS,1.4043333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,100,256,0.005
USPS,1.2043333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,100,256,0.01
USPS,0.8803333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,100,512,0.0001
USPS,0.5366666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,100,512,0.0005
USPS,0.5123333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,100,512,0.001
USPS,0.525,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,100,512,0.005
USPS,0.566,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,100,512,0.01
USPS,0.44766666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,200,64,0.0001
USPS,0.4196666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,200,64,0.0005
USPS,0.5833333333333334,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,200,64,0.001
USPS,1.034,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,200,64,0.005
USPS,13.168333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,200,64,0.01
USPS,1.073,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,200,128,0.0001
USPS,0.3883333333333333,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,200,128,0.0005
USPS,0.46166666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,200,128,0.001
USPS,1.9166666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,200,128,0.005
USPS,1.696,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,200,128,0.01
USPS,0.9766666666666667,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,200,256,0.0001
USPS,0.579,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,200,256,0.0005
USPS,0.451,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,200,256,0.001
USPS,1.436,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,200,256,0.005
USPS,1.773,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,200,256,0.01
USPS,0.5276666666666666,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,200,512,0.0001
USPS,0.745,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,200,512,0.0005
USPS,0.43433333333333335,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,200,512,0.001
USPS,0.76,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,200,512,0.005
USPS,4.2396666666666665,"[2000, 1000, 400, 2]","['relu', 'relu', 'relu', 'linear']",linear,L1,2e-05,100,200,512,0.01
