DatasetName,MSE,hL,hActFunc,oActFunc,errorFunc,l2Penalty,num_epochs_pre,num_epochs_post,miniBatch_size,learning_rate
MNIST,0.9530962599632128,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,100,128,0.001
MNIST,1.7212344165133864,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,100,128,0.005
MNIST,3.8683834048640917,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,100,128,0.01
MNIST,1.1378499897813203,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,100,256,0.0001
MNIST,1.1259963212752913,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,100,256,0.0005
MNIST,1.2301246678929083,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,100,256,0.001
MNIST,1.6341712650725526,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,100,256,0.005
MNIST,4.821786225219702,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,100,256,0.01
MNIST,1.3667484161046393,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,100,512,0.0001
MNIST,1.1161863887185774,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,100,512,0.0005
MNIST,0.9118127937870427,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,100,512,0.001
MNIST,8.263539750664215,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,100,512,0.005
MNIST,2.875127733496832,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,100,512,0.01
MNIST,0.9194768035969753,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,200,64,0.0001
MNIST,1.2480073574494175,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,200,64,0.0005
MNIST,1.3567341099529941,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,200,64,0.001
MNIST,1.1890455753116698,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,200,64,0.005
MNIST,7.241978336398938,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,200,64,0.01
MNIST,1.1903740036787247,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,200,128,0.0001
MNIST,0.9341917024320457,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,200,128,0.0005
MNIST,1.2239934600449622,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,200,128,0.001
MNIST,6.710402615982015,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,200,128,0.005
MNIST,9.283977110157368,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,200,128,0.01
MNIST,1.084815041896587,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,200,256,0.0001
MNIST,1.0854281626813815,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,200,256,0.0005
MNIST,1.2431023911710608,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,200,256,0.001
MNIST,9.335274882485184,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,200,256,0.005
MNIST,2.2678315961577766,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,200,256,0.01
MNIST,1.1702432045779685,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,200,512,0.0001
MNIST,1.0147148988350705,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,200,512,0.0005
MNIST,0.9383813611281423,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,200,512,0.001
MNIST,3.930921724913141,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,200,512,0.005
MNIST,5.60913549969344,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,50,200,512,0.01
MNIST,1.0362763131003474,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,50,64,0.0001
MNIST,0.826486817903127,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,50,64,0.0005
MNIST,1.4109952994073165,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,50,64,0.001
MNIST,3.4055793991416308,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,50,64,0.005
MNIST,7.019211117923565,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,50,64,0.01
MNIST,1.2655834866135296,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,50,128,0.0001
MNIST,0.8354792560801144,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,50,128,0.0005
MNIST,1.1101573676680974,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,50,128,0.001
MNIST,4.37349274473738,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,50,128,0.005
MNIST,8.168199468628654,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,50,128,0.01
MNIST,0.9634171265072553,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,50,256,0.0001
MNIST,0.9710811363171878,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,50,256,0.0005
MNIST,0.9590230942162272,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,50,256,0.001
MNIST,5.126916002452483,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,50,256,0.005
MNIST,3.2497445330063357,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,50,256,0.01
MNIST,1.4570815450643777,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,50,512,0.0001
MNIST,1.1846515430206417,"[1000, 500, 125, 2]","['tanh', 'tanh', 'tanh', 'linear']",linear,MSE,2e-05,100,50,512,0.0005
